member_casual,rideable_type,day_of_week,day_name,ride_month,start_hour,total_rides,total_ride_minutes
casual,electric_bike,1,Sunday,2026-05,23,578,9276.3538
casual,electric_bike,1,Sunday,2026-06,0,1549,22282.82155
casual,electric_bike,1,Sunday,2026-06,1,1073,14780.809716666667
casual,electric_bike,1,Sunday,2026-06,2,660,9690.024333333333
casual,electric_bike,1,Sunday,2026-06,3,399,5272.18515
casual,electric_bike,1,Sunday,2026-06,4,282,3787.0525
casual,electric_bike,1,Sunday,2026-06,5,269,3851.0241
casual,electric_bike,1,Sunday,2026-06,6,292,4395.47695
casual,electric_bike,1,Sunday,2026-06,7,327,6071.7121
casual,electric_bike,1,Sunday,2026-06,8,643,10772.9722
casual,electric_bike,1,Sunday,2026-06,9,1053,18315.3485
casual,electric_bike,1,Sunday,2026-06,10,1750,31488.78385
casual,electric_bike,1,Sunday,2026-06,11,2030,36552.515633333336
casual,electric_bike,1,Sunday,2026-06,12,2203,41316.69015
casual,electric_bike,1,Sunday,2026-06,13,2305,42501.94505
casual,electric_bike,1,Sunday,2026-06,14,2332,46455.79705
casual,electric_bike,1,Sunday,2026-06,15,2358,44191.58933333333
casual,electric_bike,1,Sunday,2026-06,16,2046,38217.74225
casual,electric_bike,1,Sunday,2026-06,17,1780,29001.260150000002
casual,electric_bike,1,Sunday,2026-06,18,1385,22855.81835
casual,electric_bike,1,Sunday,2026-06,19,1081,17525.792283333332
casual,electric_bike,1,Sunday,2026-06,20,923,14663.846166666666
casual,electric_bike,1,Sunday,2026-06,21,779,11198.537733333333
casual,electric_bike,1,Sunday,2026-06,22,689,10204.846266666667
casual,electric_bike,1,Sunday,2026-06,23,463,7306.300633333333
casual,electric_bike,1,Sunday,2026-07,0,1784,25926.255266666667
casual,electric_bike,1,Sunday,2026-07,1,1209,17463.822233333332
casual,electric_bike,1,Sunday,2026-07,2,775,12049.113016666666
casual,electric_bike,1,Sunday,2026-07,3,470,6943.629716666666
casual,electric_bike,1,Sunday,2026-07,4,250,4013.6823
casual,electric_bike,1,Sunday,2026-07,5,189,2879.578466666667
casual,electric_bike,1,Sunday,2026-07,6,223,2949.20225
casual,electric_bike,1,Sunday,2026-07,7,320,4845.159616666667
casual,electric_bike,1,Sunday,2026-07,8,654,9766.939716666666
casual,electric_bike,1,Sunday,2026-07,9,1121,17350.9004
casual,electric_bike,1,Sunday,2026-07,10,1722,30350.656633333332
casual,electric_bike,1,Sunday,2026-07,11,2310,41320.53895
casual,electric_bike,1,Sunday,2026-07,12,3067,56029.76735
casual,electric_bike,1,Sunday,2026-07,13,3397,62852.36818333333
casual,electric_bike,1,Sunday,2026-07,14,3144,56479.05768333333
casual,electric_bike,1,Sunday,2026-07,15,2957,52238.5399
casual,electric_bike,1,Sunday,2026-07,16,3010,53277.860133333335
casual,electric_bike,1,Sunday,2026-07,17,3291,57360.12353333333
casual,electric_bike,1,Sunday,2026-07,18,2676,44522.9067
casual,electric_bike,1,Sunday,2026-07,19,2193,36908.63016666667
casual,electric_bike,1,Sunday,2026-07,20,1687,28536.898133333332
casual,electric_bike,1,Sunday,2026-07,21,1256,20876.902266666668
casual,electric_bike,1,Sunday,2026-07,22,1223,17652.3696
casual,electric_bike,1,Sunday,2026-07,23,814,12448.008366666667
casual,electric_bike,1,Sunday,2026-08,0,2191,29092.853833333334
casual,electric_bike,1,Sunday,2026-08,1,1527,22052.068483333333
casual,electric_bike,1,Sunday,2026-08,2,970,12228.6248
casual,electric_bike,1,Sunday,2026-08,3,577,7054.816666666667
casual,electric_bike,1,Sunday,2026-08,4,387,5153.659
casual,electric_bike,1,Sunday,2026-08,5,328,4090.1943
casual,electric_bike,1,Sunday,2026-08,6,407,5430.3634833333335
casual,electric_bike,1,Sunday,2026-08,7,532,7824.485633333334
casual,electric_bike,1,Sunday,2026-08,8,879,13487.500966666666
casual,electric_bike,1,Sunday,2026-08,9,1523,24499.55745
casual,electric_bike,1,Sunday,2026-08,10,2374,39428.3552
casual,electric_bike,1,Sunday,2026-08,11,2959,54012.17161666667
casual,electric_bike,1,Sunday,2026-08,12,3737,68409.76293333333
casual,electric_bike,1,Sunday,2026-08,13,3735,69054.72906666667
casual,electric_bike,1,Sunday,2026-08,14,3223,59223.293633333335
casual,electric_bike,1,Sunday,2026-08,15,3115,57757.08921666667
casual,electric_bike,1,Sunday,2026-08,16,3465,64124.207266666665
casual,electric_bike,1,Sunday,2026-08,17,3217,55427.25023333333
casual,electric_bike,1,Sunday,2026-08,18,2627,44643.80293333333
casual,electric_bike,1,Sunday,2026-08,19,2171,36587.21683333333
casual,electric_bike,1,Sunday,2026-08,20,1737,26193.915733333335
casual,electric_bike,1,Sunday,2026-08,21,1505,21551.884133333333
casual,electric_bike,1,Sunday,2026-08,22,1237,18577.067033333333
casual,electric_bike,1,Sunday,2026-08,23,689,9697.726
casual,electric_bike,2,Monday,2025-09,0,594,9141.012566666666
casual,electric_bike,2,Monday,2025-09,1,316,4921.735683333333
casual,electric_bike,2,Monday,2025-09,2,237,2962.7664
casual,electric_bike,2,Monday,2025-09,3,170,2501.7163666666665
casual,electric_bike,2,Monday,2025-09,4,136,1714.2016
casual,electric_bike,2,Monday,2025-09,5,150,1423.9727166666667
casual,electric_bike,2,Monday,2025-09,6,430,4060.476616666667
casual,electric_bike,2,Monday,2025-09,7,727,7732.3324999999995
casual,electric_bike,2,Monday,2025-09,8,965,11407.340383333334
casual,electric_bike,2,Monday,2025-09,9,857,13624.777416666666
casual,electric_bike,2,Monday,2025-09,10,926,16813.399333333335
casual,electric_bike,2,Monday,2025-09,11,1300,24329.602483333332
casual,electric_bike,2,Monday,2025-09,12,1677,32440.5109
casual,electric_bike,2,Monday,2025-09,13,1676,33069.360316666665
casual,electric_bike,2,Monday,2025-09,14,1782,33438.69715
casual,electric_bike,2,Monday,2025-09,15,1959,34372.05153333333
casual,electric_bike,2,Monday,2025-09,16,2364,39248.86285
casual,electric_bike,2,Monday,2025-09,17,2844,46028.768566666666
casual,electric_bike,2,Monday,2025-09,18,2399,36307.701316666666
casual,electric_bike,2,Monday,2025-09,19,1549,21157.691683333334
casual,electric_bike,2,Monday,2025-09,20,986,13379.118366666667
casual,electric_bike,2,Monday,2025-09,21,860,10996.1125
casual,electric_bike,2,Monday,2025-09,22,1158,18206.399583333332
casual,electric_bike,2,Monday,2025-09,23,739,10696.342183333334
casual,electric_bike,2,Monday,2025-10,0,227,2399.00835
casual,electric_bike,2,Monday,2025-10,1,144,1684.6567666666667
casual,electric_bike,2,Monday,2025-10,2,103,1474.5796333333333
casual,electric_bike,2,Monday,2025-10,3,60,854.0665166666666
casual,electric_bike,2,Monday,2025-10,4,65,667.3530333333333
casual,electric_bike,2,Monday,2025-10,5,133,1015.2483166666667
casual,electric_bike,2,Monday,2025-10,6,337,2775.4279
casual,electric_bike,2,Monday,2025-10,7,646,5556.348133333333
casual,electric_bike,2,Monday,2025-10,8,768,8327.9637
casual,electric_bike,2,Monday,2025-10,9,603,8065.3126
casual,electric_bike,2,Monday,2025-10,10,604,9352.463916666668
casual,electric_bike,2,Monday,2025-10,11,722,13152.63165
casual,electric_bike,2,Monday,2025-10,12,953,16050.655066666666
casual,electric_bike,2,Monday,2025-10,13,919,14445.894783333333
casual,electric_bike,2,Monday,2025-10,14,958,16887.624766666668
casual,electric_bike,2,Monday,2025-10,15,1086,16208.0072
casual,electric_bike,2,Monday,2025-10,16,1368,18676.382383333334
casual,electric_bike,2,Monday,2025-10,17,1526,19239.65695
casual,electric_bike,2,Monday,2025-10,18,1065,11963.79515
casual,electric_bike,2,Monday,2025-10,19,712,7917.030833333333
casual,electric_bike,2,Monday,2025-10,20,509,5626.131566666667
casual,electric_bike,2,Monday,2025-10,21,451,4844.074233333334
casual,electric_bike,2,Monday,2025-10,22,412,4553.6915
casual,electric_bike,2,Monday,2025-10,23,202,2014.6199833333333
casual,electric_bike,2,Monday,2025-11,0,72,619.0000833333334
casual,electric_bike,2,Monday,2025-11,1,42,724.4993333333333
casual,electric_bike,2,Monday,2025-11,2,43,516.9424833333334
casual,electric_bike,2,Monday,2025-11,3,24,262.8000666666667
casual,electric_bike,2,Monday,2025-11,4,31,259.3654
casual,electric_bike,2,Monday,2025-11,5,67,586.5284333333334
casual,electric_bike,2,Monday,2025-11,6,181,1226.8562
casual,electric_bike,2,Monday,2025-11,7,324,2619.0273333333334
casual,electric_bike,2,Monday,2025-11,8,402,3441.6307
casual,electric_bike,2,Monday,2025-11,9,277,3142.861933333333
casual,electric_bike,2,Monday,2025-11,10,248,3731.99935
casual,electric_bike,2,Monday,2025-11,11,303,4222.752183333333
casual,electric_bike,2,Monday,2025-11,12,376,4773.294183333333
casual,electric_bike,2,Monday,2025-11,13,440,5615.6307
casual,electric_bike,2,Monday,2025-11,14,409,4939.48135
casual,electric_bike,2,Monday,2025-11,15,517,5453.589216666666
casual,electric_bike,2,Monday,2025-11,16,657,6690.2311666666665
casual,electric_bike,2,Monday,2025-11,17,662,6657.416066666667
casual,electric_bike,2,Monday,2025-11,18,489,4099.321933333334
casual,electric_bike,2,Monday,2025-11,19,359,3158.2116833333334
casual,electric_bike,2,Monday,2025-11,20,269,2541.2113666666664
casual,electric_bike,2,Monday,2025-11,21,265,2795.7795166666665
casual,electric_bike,2,Monday,2025-11,22,179,1774.2420666666667
casual,electric_bike,2,Monday,2025-11,23,179,2147.9687833333332
casual,electric_bike,2,Monday,2025-12,0,37,375.4662666666667
casual,electric_bike,2,Monday,2025-12,1,17,131.33886666666666
casual,electric_bike,2,Monday,2025-12,2,24,322.40428333333335
casual,electric_bike,2,Monday,2025-12,3,11,126.73513333333334
casual,electric_bike,2,Monday,2025-12,4,18,163.1044
casual,electric_bike,2,Monday,2025-12,5,31,224.08338333333333
casual,electric_bike,2,Monday,2025-12,6,67,509.68106666666665
casual,electric_bike,2,Monday,2025-12,7,134,1013.55915
casual,electric_bike,2,Monday,2025-12,8,154,1372.1764666666666
casual,electric_bike,2,Monday,2025-12,9,92,671.1035166666667
casual,electric_bike,2,Monday,2025-12,10,79,784.6863333333333
casual,electric_bike,2,Monday,2025-12,11,110,1137.4662666666666
casual,electric_bike,2,Monday,2025-12,12,126,1079.06555
casual,electric_bike,2,Monday,2025-12,13,153,1404.2245166666667
casual,electric_bike,2,Monday,2025-12,14,173,1910.2253666666666
casual,electric_bike,2,Monday,2025-12,15,222,2098.501116666667
casual,electric_bike,2,Monday,2025-12,16,247,2211.608383333333
casual,electric_bike,2,Monday,2025-12,17,227,2327.7811333333334
casual,electric_bike,2,Monday,2025-12,18,167,1478.90505
casual,electric_bike,2,Monday,2025-12,19,140,1318.9025666666666
casual,electric_bike,2,Monday,2025-12,20,90,746.9176666666667
casual,electric_bike,2,Monday,2025-12,21,82,694.9749166666667
casual,electric_bike,2,Monday,2025-12,22,61,565.5372
casual,electric_bike,2,Monday,2025-12,23,56,475.66755
casual,electric_bike,2,Monday,2026-01,0,44,483.9366
casual,electric_bike,2,Monday,2026-01,1,27,210.66913333333332
casual,electric_bike,2,Monday,2026-01,2,10,65.29893333333332
casual,electric_bike,2,Monday,2026-01,3,4,19.375516666666666
casual,electric_bike,2,Monday,2026-01,4,5,31.70426666666667
casual,electric_bike,2,Monday,2026-01,5,35,248.78438333333332
casual,electric_bike,2,Monday,2026-01,6,52,333.58275
casual,electric_bike,2,Monday,2026-01,7,91,573.8287666666666
casual,electric_bike,2,Monday,2026-01,8,150,1049.9607166666667
casual,electric_bike,2,Monday,2026-01,9,91,741.8791166666667
casual,electric_bike,2,Monday,2026-01,10,64,530.0888333333334
casual,electric_bike,2,Monday,2026-01,11,80,698.4459
casual,electric_bike,2,Monday,2026-01,12,113,1051.4018166666667
casual,electric_bike,2,Monday,2026-01,13,120,1283.9365833333334
casual,electric_bike,2,Monday,2026-01,14,120,910.7035166666667
casual,electric_bike,2,Monday,2026-01,15,180,1846.95805
casual,electric_bike,2,Monday,2026-01,16,242,2120.619816666667
casual,electric_bike,2,Monday,2026-01,17,222,1815.7086333333334
casual,electric_bike,2,Monday,2026-01,18,140,1264.2348
casual,electric_bike,2,Monday,2026-01,19,110,916.1880666666666
casual,electric_bike,2,Monday,2026-01,20,76,1039.4203333333332
casual,electric_bike,2,Monday,2026-01,21,63,493.4981666666667
casual,electric_bike,2,Monday,2026-01,22,53,423.56623333333334
casual,electric_bike,2,Monday,2026-01,23,34,244.17245
casual,electric_bike,2,Monday,2026-02,0,36,466.36805000000004
casual,electric_bike,2,Monday,2026-02,1,29,448.05435
casual,electric_bike,2,Monday,2026-02,2,22,154.38931666666667
casual,electric_bike,2,Monday,2026-02,3,11,57.67685
casual,electric_bike,2,Monday,2026-02,4,6,31.79205
casual,electric_bike,2,Monday,2026-02,5,36,272.3489666666667
casual,electric_bike,2,Monday,2026-02,6,90,538.99175
casual,electric_bike,2,Monday,2026-02,7,123,844.9674
casual,electric_bike,2,Monday,2026-02,8,144,1268.1261
casual,electric_bike,2,Monday,2026-02,9,144,1036.5342833333334
casual,electric_bike,2,Monday,2026-02,10,117,1283.06415
casual,electric_bike,2,Monday,2026-02,11,149,1687.0972
casual,electric_bike,2,Monday,2026-02,12,210,2333.0857666666666
casual,electric_bike,2,Monday,2026-02,13,242,3945.3781166666668
casual,electric_bike,2,Monday,2026-02,14,271,4123.47745
casual,electric_bike,2,Monday,2026-02,15,350,5117.937966666666
casual,electric_bike,2,Monday,2026-02,16,404,5323.205616666667
casual,electric_bike,2,Monday,2026-02,17,359,4594.951533333333
casual,electric_bike,2,Monday,2026-02,18,235,2713.2063
casual,electric_bike,2,Monday,2026-02,19,179,1661.8493666666666
casual,electric_bike,2,Monday,2026-02,20,149,1703.4579666666666
casual,electric_bike,2,Monday,2026-02,21,90,893.5098
casual,electric_bike,2,Monday,2026-02,22,72,861.3423166666666
casual,electric_bike,2,Monday,2026-02,23,55,536.3166333333334
casual,electric_bike,2,Monday,2026-03,0,127,2094.500666666667
casual,electric_bike,2,Monday,2026-03,1,85,1561.4569333333334
casual,electric_bike,2,Monday,2026-03,2,49,593.4057
casual,electric_bike,2,Monday,2026-03,3,17,180.5473333333333
casual,electric_bike,2,Monday,2026-03,4,21,288.7011
casual,electric_bike,2,Monday,2026-03,5,72,614.4088
casual,electric_bike,2,Monday,2026-03,6,173,1220.0297166666667
casual,electric_bike,2,Monday,2026-03,7,265,1982.0342
casual,electric_bike,2,Monday,2026-03,8,425,3752.296733333333
casual,electric_bike,2,Monday,2026-03,9,258,2601.378583333333
casual,electric_bike,2,Monday,2026-03,10,264,3763.6552166666665
casual,electric_bike,2,Monday,2026-03,11,366,5951.298616666667
casual,electric_bike,2,Monday,2026-03,12,430,7203.396216666667
casual,electric_bike,2,Monday,2026-03,13,553,10084.405066666666
casual,electric_bike,2,Monday,2026-03,14,599,10742.039483333334
casual,electric_bike,2,Monday,2026-03,15,829,13736.199783333333
casual,electric_bike,2,Monday,2026-03,16,1168,18579.132866666667
casual,electric_bike,2,Monday,2026-03,17,1458,23000.66835
casual,electric_bike,2,Monday,2026-03,18,1054,15991.398716666667
casual,electric_bike,2,Monday,2026-03,19,700,9892.963733333334
casual,electric_bike,2,Monday,2026-03,20,506,6929.03465
casual,electric_bike,2,Monday,2026-03,21,554,7539.291366666666
casual,electric_bike,2,Monday,2026-03,22,283,3454.38525
casual,electric_bike,2,Monday,2026-03,23,114,1250.8634
casual,electric_bike,2,Monday,2026-04,0,123,1784.4616833333334
casual,electric_bike,2,Monday,2026-04,1,87,1354.0653166666666
casual,electric_bike,2,Monday,2026-04,2,53,561.6616833333334
casual,electric_bike,2,Monday,2026-04,3,35,598.2388166666667
casual,electric_bike,2,Monday,2026-04,4,42,399.17151666666666
casual,electric_bike,2,Monday,2026-04,5,81,738.49625
casual,electric_bike,2,Monday,2026-04,6,229,1526.8499
casual,electric_bike,2,Monday,2026-04,7,392,3476.1532333333334
casual,electric_bike,2,Monday,2026-04,8,479,4534.427516666667
casual,electric_bike,2,Monday,2026-04,9,353,3498.5882666666666
casual,electric_bike,2,Monday,2026-04,10,253,3342.30915
casual,electric_bike,2,Monday,2026-04,11,410,6621.915566666667
casual,electric_bike,2,Monday,2026-04,12,427,6098.526366666667
casual,electric_bike,2,Monday,2026-04,13,417,5707.3401
casual,electric_bike,2,Monday,2026-04,14,457,6101.06735
casual,electric_bike,2,Monday,2026-04,15,605,7880.497816666667
casual,electric_bike,2,Monday,2026-04,16,921,10951.116516666667
casual,electric_bike,2,Monday,2026-04,17,1141,14262.727383333333
casual,electric_bike,2,Monday,2026-04,18,914,10652.46505
casual,electric_bike,2,Monday,2026-04,19,533,6115.1484666666665
casual,electric_bike,2,Monday,2026-04,20,376,4490.081033333333
casual,electric_bike,2,Monday,2026-04,21,361,3938.5071
casual,electric_bike,2,Monday,2026-04,22,295,3280.29695
casual,electric_bike,2,Monday,2026-04,23,152,2131.1479
casual,electric_bike,2,Monday,2026-05,0,437,6542.897483333333
casual,electric_bike,2,Monday,2026-05,1,282,4410.11785
casual,electric_bike,2,Monday,2026-05,2,159,2424.989
casual,electric_bike,2,Monday,2026-05,3,105,1361.79725
casual,electric_bike,2,Monday,2026-05,4,88,1054.2368
casual,electric_bike,2,Monday,2026-05,5,158,1500.5418666666667
casual,electric_bike,2,Monday,2026-05,6,257,2245.1622666666667
casual,electric_bike,2,Monday,2026-05,7,487,4844.968283333334
casual,electric_bike,2,Monday,2026-05,8,684,7960.0803166666665
casual,electric_bike,2,Monday,2026-05,9,643,10855.5839
casual,electric_bike,2,Monday,2026-05,10,856,17027.520383333333
casual,electric_bike,2,Monday,2026-05,11,1065,22347.9228
casual,electric_bike,2,Monday,2026-05,12,1468,31750.1585
casual,electric_bike,2,Monday,2026-05,13,1545,30607.578116666667
casual,electric_bike,2,Monday,2026-05,14,1723,35867.647033333335
casual,electric_bike,2,Monday,2026-05,15,1944,36014.08361666666
casual,electric_bike,2,Monday,2026-05,16,2214,36000.483433333335
casual,electric_bike,2,Monday,2026-05,17,2272,35248.4173
casual,electric_bike,2,Monday,2026-05,18,1745,26491.9215
casual,electric_bike,2,Monday,2026-05,19,1264,19337.049766666667
casual,electric_bike,2,Monday,2026-05,20,911,13372.42465
casual,electric_bike,2,Monday,2026-05,21,811,12154.18825
casual,electric_bike,2,Monday,2026-05,22,670,9815.805133333333
casual,electric_bike,2,Monday,2026-05,23,345,4898.809183333333
casual,electric_bike,2,Monday,2026-06,0,462,6666.109583333334
casual,electric_bike,2,Monday,2026-06,1,266,4342.639266666667
casual,electric_bike,2,Monday,2026-06,2,213,4192.541066666667
casual,electric_bike,2,Monday,2026-06,3,93,1232.4543666666666
casual,electric_bike,2,Monday,2026-06,4,122,1262.7298333333333
casual,electric_bike,2,Monday,2026-06,5,216,2456.9777
casual,electric_bike,2,Monday,2026-06,6,454,4008.46195
casual,electric_bike,2,Monday,2026-06,7,816,7836.700233333333
casual,electric_bike,2,Monday,2026-06,8,1113,12228.385483333333
casual,electric_bike,2,Monday,2026-06,9,764,11125.561816666666
casual,electric_bike,2,Monday,2026-06,10,884,17826.963266666666
casual,electric_bike,2,Monday,2026-06,11,1079,20720.748050000002
casual,electric_bike,2,Monday,2026-06,12,1355,24509.906233333335
